"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.053285,0,0,1
1,0,0,0,0,0,0.053285,0,0,1
1,0,0,0,0,0,0.053285,0,0,1
1,0,0,0,0,0,0.046945,0,1,1
1,0,0,0,0,0,0.046945,0,1,1
1,0,0,0,0,0,0.046945,0,1,1
0.99631,0,0,0.015019,0,0,7.8776e-05,2.5,0,1
0.99631,0,0,0.015019,0,0,7.8776e-05,2.5,0,1
0.99631,0,0,0.015019,0,0,7.8776e-05,2.5,0,1
0.99467,0,0,-0.0074669,0,0,-5.3229e-05,2.5,1,1
0.99467,0,0,-0.0074669,0,0,-5.3229e-05,2.5,1,1
0.99467,0,0,-0.0074669,0,0,-5.3229e-05,2.5,1,1
0,0,0,0,0,0,-0.3672,0.55,0.5,1
0,0,0,0,0,0,-0.3672,0.55,0.5,1
0,0,0,0,0,0,-0.3672,0.55,0.5,1
1,0,0,0,0,0,0.054153,0,0.034483,1
1,0,0,0,0,0,0.054153,0,0.034483,1
1,0,0,0,0,0,0.054534,0,0.068966,1
1,0,0,0,0,0,0.054534,0,0.068966,1
1,0,0,0,0,0,0.054591,0,0.10345,1
1,0,0,0,0,0,0.054591,0,0.10345,1
1,0,0,0,0,0,0.058151,0,0.13793,1
1,0,0,0,0,0,0.058151,0,0.13793,1
1,0,0,0,0,0,0.06072,0,0.17241,1
1,0,0,0,0,0,0.06072,0,0.17241,1
1,0,0,0,0,0,0.063812,0,0.2069,1
1,0,0,0,0,0,0.063812,0,0.2069,1
1,0,0,0,0,0,0.066745,0,0.24138,1
1,0,0,0,0,0,0.066745,0,0.24138,1
1,0,0,0,0,0,0.070053,0,0.27586,1
1,0,0,0,0,0,0.070053,0,0.27586,1
1,0,0,0,0,0,0.074433,0,0.31034,1
1,0,0,0,0,0,0.074433,0,0.31034,1
1,0,0,0,0,0,0.074433,0,0.31034,1
1,0,0,0,0,0,0.077377,0,0.34483,1
1,0,0,0,0,0,0.077377,0,0.34483,1
1,0,0,0,0,0,0.08084,0,0.37931,1
1,0,0,0,0,0,0.08084,0,0.37931,1
1,0,0,0,0,0,0.08084,0,0.37931,1
1,0,0,0,0,0,0.083108,0,0.41379,1
1,0,0,0,0,0,0.083108,0,0.41379,1
1,0,0,0,0,0,0.08473,0,0.44828,1
1,0,0,0,0,0,0.08473,0,0.44828,1
