"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.053121,0,0,1
1,0,0,0,0,0,0.053121,0,0,1
1,0,0,0,0,0,0.053121,0,0,1
1,0,0,0,0,0,0.076105,0,1,1
1,0,0,0,0,0,0.076105,0,1,1
1,0,0,0,0,0,0.076105,0,1,1
1.0707,0,0,-0.10967,0,0,0.0011285,2.5,0,1
1.0707,0,0,-0.10967,0,0,0.0011285,2.5,0,1
1.0707,0,0,-0.10967,0,0,0.0011285,2.5,0,1
1.0658,0,0,0.18336,0,0,-0.00084251,2.5,1,1
1.0658,0,0,0.18336,0,0,-0.00084251,2.5,1,1
1.0658,0,0,0.18336,0,0,-0.00084251,2.5,1,1
0,0,0,0,0,0,-0.38875,0.55,0.5,1
0,0,0,0,0,0,-0.38875,0.55,0.5,1
0,0,0,0,0,0,-0.38875,0.55,0.5,1
1,0,0,0,0,0,0.05394,0,0.034483,1
1,0,0,0,0,0,0.05394,0,0.034483,1
1,0,0,0,0,0,0.055038,0,0.068966,1
1,0,0,0,0,0,0.055038,0,0.068966,1
1,0,0,0,0,0,0.055227,0,0.10345,1
1,0,0,0,0,0,0.055227,0,0.10345,1
1,0,0,0,0,0,0.058221,0,0.13793,1
1,0,0,0,0,0,0.058221,0,0.13793,1
1,0,0,0,0,0,0.061366,0,0.17241,1
1,0,0,0,0,0,0.061366,0,0.17241,1
1,0,0,0,0,0,0.065209,0,0.2069,1
1,0,0,0,0,0,0.065209,0,0.2069,1
1,0,0,0,0,0,0.069022,0,0.24138,1
1,0,0,0,0,0,0.069022,0,0.24138,1
1,0,0,0,0,0,0.073266,0,0.27586,1
1,0,0,0,0,0,0.073266,0,0.27586,1
1,0,0,0,0,0,0.077819,0,0.31034,1
1,0,0,0,0,0,0.077819,0,0.31034,1
1,0,0,0,0,0,0.077819,0,0.31034,1
1,0,0,0,0,0,0.082561,0,0.34483,1
1,0,0,0,0,0,0.082561,0,0.34483,1
1,0,0,0,0,0,0.087345,0,0.37931,1
1,0,0,0,0,0,0.087345,0,0.37931,1
1,0,0,0,0,0,0.087345,0,0.37931,1
1,0,0,0,0,0,0.091592,0,0.41379,1
1,0,0,0,0,0,0.091592,0,0.41379,1
1,0,0,0,0,0,0.094701,0,0.44828,1
1,0,0,0,0,0,0.094701,0,0.44828,1
1,0,0,0,0,0,0.094701,0,0.44828,1
1,0,0,0,0,0,0.097867,0,0.48276,1
1,0,0,0,0,0,0.097867,0,0.48276,1
1,0,0,0,0,0,0.097867,0,0.48276,1
1,0,0,0,0,0,0.099049,0,0.51724,1
1,0,0,0,0,0,0.099049,0,0.51724,1
1,0,0,0,0,0,0.099136,0,0.55172,1
1,0,0,0,0,0,0.099136,0,0.55172,1
