"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.097186,0,0,1
1,0,0,0,0,0,0.097186,0,0,1
1,0,0,0,0,0,0.097186,0,0,1
1,0,0,0,0,0,0.12956,0,1,1
1,0,0,0,0,0,0.12956,0,1,1
1,0,0,0,0,0,0.12956,0,1,1
1.1574,0,0,-0.45302,0,0,-0.00075738,2.5,0,1
1.1574,0,0,-0.45302,0,0,-0.00075738,2.5,0,1
1.1574,0,0,-0.45302,0,0,-0.00075738,2.5,0,1
1.236,0,0,0.56625,0,0,-0.0031818,2.5,1,1
1.236,0,0,0.56625,0,0,-0.0031818,2.5,1,1
1.236,0,0,0.56625,0,0,-0.0031818,2.5,1,1
0,0,0,0,0,0,-0.35897,0.55,0.5,1
0,0,0,0,0,0,-0.35897,0.55,0.5,1
0,0,0,0,0,0,-0.35897,0.55,0.5,1
1,0,0,0,0,0,0.098047,0,0.034483,1
1,0,0,0,0,0,0.098047,0,0.034483,1
1,0,0,0,0,0,0.099053,0,0.068966,1
1,0,0,0,0,0,0.099053,0,0.068966,1
1,0,0,0,0,0,0.099211,0,0.10345,1
1,0,0,0,0,0,0.099211,0,0.10345,1
1,0,0,0,0,0,0.10276,0,0.13793,1
1,0,0,0,0,0,0.10276,0,0.13793,1
1,0,0,0,0,0,0.10606,0,0.17241,1
1,0,0,0,0,0,0.10606,0,0.17241,1
1,0,0,0,0,0,0.11022,0,0.2069,1
1,0,0,0,0,0,0.11022,0,0.2069,1
1,0,0,0,0,0,0.11419,0,0.24138,1
1,0,0,0,0,0,0.11419,0,0.24138,1
1,0,0,0,0,0,0.11895,0,0.27586,1
1,0,0,0,0,0,0.11895,0,0.27586,1
1,0,0,0,0,0,0.12412,0,0.31034,1
1,0,0,0,0,0,0.12412,0,0.31034,1
1,0,0,0,0,0,0.12412,0,0.31034,1
1,0,0,0,0,0,0.12924,0,0.34483,1
1,0,0,0,0,0,0.12924,0,0.34483,1
1,0,0,0,0,0,0.13459,0,0.37931,1
1,0,0,0,0,0,0.13459,0,0.37931,1
1,0,0,0,0,0,0.13459,0,0.37931,1
