"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.062982,0,0,1
1,0,0,0,0,0,0.062982,0,0,1
1,0,0,0,0,0,0.062982,0,0,1
1,0,0,0,0,0,0.082873,0,1,1
1,0,0,0,0,0,0.082873,0,1,1
1,0,0,0,0,0,0.082873,0,1,1
1.0551,0,0,-0.11273,0,0,0.0011373,2.5,0,1
1.0551,0,0,-0.11273,0,0,0.0011373,2.5,0,1
1.0551,0,0,-0.11273,0,0,0.0011373,2.5,0,1
1.0565,0,0,-0.27104,0,0,-0.0010808,2.5,1,1
1.0565,0,0,-0.27104,0,0,-0.0010808,2.5,1,1
1.0565,0,0,-0.27104,0,0,-0.0010808,2.5,1,1
0,0,0,0,0,0,-0.37772,0.55,0.5,1
0,0,0,0,0,0,-0.37772,0.55,0.5,1
0,0,0,0,0,0,-0.37772,0.55,0.5,1
1,0,0,0,0,0,0.063787,0,0.034483,1
1,0,0,0,0,0,0.063787,0,0.034483,1
1,0,0,0,0,0,0.064772,0,0.068966,1
1,0,0,0,0,0,0.064772,0,0.068966,1
1,0,0,0,0,0,0.064983,0,0.10345,1
1,0,0,0,0,0,0.064983,0,0.10345,1
1,0,0,0,0,0,0.068021,0,0.13793,1
1,0,0,0,0,0,0.068021,0,0.13793,1
1,0,0,0,0,0,0.071065,0,0.17241,1
1,0,0,0,0,0,0.071065,0,0.17241,1
1,0,0,0,0,0,0.07484,0,0.2069,1
1,0,0,0,0,0,0.07484,0,0.2069,1
1,0,0,0,0,0,0.078533,0,0.24138,1
1,0,0,0,0,0,0.078533,0,0.24138,1
1,0,0,0,0,0,0.082671,0,0.27586,1
1,0,0,0,0,0,0.082671,0,0.27586,1
1,0,0,0,0,0,0.087219,0,0.31034,1
1,0,0,0,0,0,0.087219,0,0.31034,1
1,0,0,0,0,0,0.087219,0,0.31034,1
1,0,0,0,0,0,0.091735,0,0.34483,1
1,0,0,0,0,0,0.091735,0,0.34483,1
1,0,0,0,0,0,0.096395,0,0.37931,1
1,0,0,0,0,0,0.096395,0,0.37931,1
1,0,0,0,0,0,0.096395,0,0.37931,1
1,0,0,0,0,0,0.10043,0,0.41379,1
1,0,0,0,0,0,0.10043,0,0.41379,1
1,0,0,0,0,0,0.10339,0,0.44828,1
1,0,0,0,0,0,0.10339,0,0.44828,1
1,0,0,0,0,0,0.10339,0,0.44828,1
1,0,0,0,0,0,0.1063,0,0.48276,1
1,0,0,0,0,0,0.1063,0,0.48276,1
1,0,0,0,0,0,0.1063,0,0.48276,1
1,0,0,0,0,0,0.10726,0,0.51724,1
1,0,0,0,0,0,0.10726,0,0.51724,1
1,0,0,0,0,0,0.10716,0,0.55172,1
1,0,0,0,0,0,0.10716,0,0.55172,1
1,0,0,0,0,0,0.10716,0,0.55172,1
1,0,0,0,0,0,0.107,0,0.58621,1
1,0,0,0,0,0,0.107,0,0.58621,1
1,0,0,0,0,0,0.10508,0,0.62069,1
1,0,0,0,0,0,0.10508,0,0.62069,1
1,0,0,0,0,0,0.10309,0,0.65517,1
1,0,0,0,0,0,0.10309,0,0.65517,1
1,0,0,0,0,0,0.10017,0,0.68966,1
1,0,0,0,0,0,0.10017,0,0.68966,1
1,0,0,0,0,0,0.097894,0,0.72414,1
1,0,0,0,0,0,0.097894,0,0.72414,1
1,0,0,0,0,0,0.094273,0,0.75862,1
1,0,0,0,0,0,0.094273,0,0.75862,1
1,0,0,0,0,0,0.092111,0,0.7931,1
1,0,0,0,0,0,0.092111,0,0.7931,1
1,0,0,0,0,0,0.092111,0,0.7931,1
1,0,0,0,0,0,0.088901,0,0.82759,1
1,0,0,0,0,0,0.088901,0,0.82759,1
1,0,0,0,0,0,0.086974,0,0.86207,1
1,0,0,0,0,0,0.086974,0,0.86207,1
1,0,0,0,0,0,0.086974,0,0.86207,1
1,0,0,0,0,0,0.085384,0,0.89655,1
1,0,0,0,0,0,0.085384,0,0.89655,1
1,0,0,0,0,0,0.085384,0,0.89655,1
1,0,0,0,0,0,0.083791,0,0.93103,1
1,0,0,0,0,0,0.083791,0,0.93103,1
1,0,0,0,0,0,0.083142,0,0.96552,1
1,0,0,0,0,0,0.083142,0,0.96552,1
1,0,0,0,0,0,0.083142,0,0.96552,1
1.0005,0,0,-0.0011172,0,0,0.062711,0.034722,0,1
1.0005,0,0,-0.0011172,0,0,0.062711,0.034722,0,1
1.0015,0,0,0.0022317,0,0,0.061964,0.069444,0,1
1.0015,0,0,0.0022317,0,0,0.061964,0.069444,0,1
1.0033,0,0,0.0089154,0,0,0.05927,0.10417,0,1
1.0033,0,0,0.0089154,0,0,0.05927,0.10417,0,1
