"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.043369,0,0,1
1,0,0,0,0,0,0.043369,0,0,1
1,0,0,0,0,0,0.043369,0,0,1
1,0,0,0,0,0,0.066215,0,1,1
1,0,0,0,0,0,0.066215,0,1,1
1,0,0,0,0,0,0.066215,0,1,1
1.0069,0,0,0.023412,0,0,0.0002138,2.5,0,1
1.0069,0,0,0.023412,0,0,0.0002138,2.5,0,1
1.0069,0,0,0.023412,0,0,0.0002138,2.5,0,1
1.0247,0,0,0.17926,0,0,0.00090133,2.5,1,1
1.0247,0,0,0.17926,0,0,0.00090133,2.5,1,1
1.0247,0,0,0.17926,0,0,0.00090133,2.5,1,1
0,0,0,0,0,0,-0.40683,0.55,0.5,1
0,0,0,0,0,0,-0.40683,0.55,0.5,1
0,0,0,0,0,0,-0.40683,0.55,0.5,1
1,0,0,0,0,0,0.044302,0,0.034483,1
1,0,0,0,0,0,0.044302,0,0.034483,1
1,0,0,0,0,0,0.045072,0,0.068966,1
1,0,0,0,0,0,0.045072,0,0.068966,1
1,0,0,0,0,0,0.04512,0,0.10345,1
1,0,0,0,0,0,0.04512,0,0.10345,1
1,0,0,0,0,0,0.048981,0,0.13793,1
1,0,0,0,0,0,0.048981,0,0.13793,1
1,0,0,0,0,0,0.052176,0,0.17241,1
1,0,0,0,0,0,0.052176,0,0.17241,1
1,0,0,0,0,0,0.05614,0,0.2069,1
1,0,0,0,0,0,0.05614,0,0.2069,1
1,0,0,0,0,0,0.059882,0,0.24138,1
1,0,0,0,0,0,0.059882,0,0.24138,1
1,0,0,0,0,0,0.064323,0,0.27586,1
1,0,0,0,0,0,0.064323,0,0.27586,1
1,0,0,0,0,0,0.069444,0,0.31034,1
1,0,0,0,0,0,0.069444,0,0.31034,1
1,0,0,0,0,0,0.069444,0,0.31034,1
1,0,0,0,0,0,0.074064,0,0.34483,1
1,0,0,0,0,0,0.074064,0,0.34483,1
1,0,0,0,0,0,0.078959,0,0.37931,1
1,0,0,0,0,0,0.078959,0,0.37931,1
1,0,0,0,0,0,0.078959,0,0.37931,1
1,0,0,0,0,0,0.08306,0,0.41379,1
1,0,0,0,0,0,0.08306,0,0.41379,1
1,0,0,0,0,0,0.086462,0,0.44828,1
1,0,0,0,0,0,0.086462,0,0.44828,1
1,0,0,0,0,0,0.086462,0,0.44828,1
1,0,0,0,0,0,0.089235,0,0.48276,1
1,0,0,0,0,0,0.089235,0,0.48276,1
1,0,0,0,0,0,0.089235,0,0.48276,1
1,0,0,0,0,0,0.090418,0,0.51724,1
1,0,0,0,0,0,0.090418,0,0.51724,1
1,0,0,0,0,0,0.090192,0,0.55172,1
1,0,0,0,0,0,0.090192,0,0.55172,1
1,0,0,0,0,0,0.090192,0,0.55172,1
1,0,0,0,0,0,0.090268,0,0.58621,1
1,0,0,0,0,0,0.090268,0,0.58621,1
1,0,0,0,0,0,0.088261,0,0.62069,1
1,0,0,0,0,0,0.088261,0,0.62069,1
1,0,0,0,0,0,0.08658,0,0.65517,1
1,0,0,0,0,0,0.08658,0,0.65517,1
1,0,0,0,0,0,0.083464,0,0.68966,1
1,0,0,0,0,0,0.083464,0,0.68966,1
1,0,0,0,0,0,0.081016,0,0.72414,1
1,0,0,0,0,0,0.081016,0,0.72414,1
1,0,0,0,0,0,0.077526,0,0.75862,1
1,0,0,0,0,0,0.077526,0,0.75862,1
1,0,0,0,0,0,0.075311,0,0.7931,1
1,0,0,0,0,0,0.075311,0,0.7931,1
1,0,0,0,0,0,0.075311,0,0.7931,1
1,0,0,0,0,0,0.072249,0,0.82759,1
1,0,0,0,0,0,0.072249,0,0.82759,1
1,0,0,0,0,0,0.070199,0,0.86207,1
1,0,0,0,0,0,0.070199,0,0.86207,1
1,0,0,0,0,0,0.070199,0,0.86207,1
1,0,0,0,0,0,0.06863,0,0.89655,1
1,0,0,0,0,0,0.06863,0,0.89655,1
1,0,0,0,0,0,0.06863,0,0.89655,1
1,0,0,0,0,0,0.067146,0,0.93103,1
1,0,0,0,0,0,0.067146,0,0.93103,1
1,0,0,0,0,0,0.066531,0,0.96552,1
1,0,0,0,0,0,0.066531,0,0.96552,1
1,0,0,0,0,0,0.066531,0,0.96552,1
1.0005,0,0,8.2542e-05,0,0,0.043216,0.034722,0,1
1.0005,0,0,8.2542e-05,0,0,0.043216,0.034722,0,1
1.0015,0,0,-0.0016896,0,0,0.042434,0.069444,0,1
1.0015,0,0,-0.0016896,0,0,0.042434,0.069444,0,1
1.0035,0,0,-0.0022182,0,0,0.040351,0.10417,0,1
1.0035,0,0,-0.0022182,0,0,0.040351,0.10417,0,1
1.0035,0,0,-0.0022182,0,0,0.040351,0.10417,0,1
1.0058,0,0,-0.00067125,0,0,0.038723,0.13889,0,1
1.0058,0,0,-0.00067125,0,0,0.038723,0.13889,0,1
1.0092,0,0,0.001123,0,0,0.034689,0.17361,0,1
1.0092,0,0,0.001123,0,0,0.034689,0.17361,0,1
1.0129,0,0,0.0046614,0,0,0.030646,0.20833,0,1
1.0129,0,0,0.0046614,0,0,0.030646,0.20833,0,1
1.0129,0,0,0.0046614,0,0,0.030646,0.20833,0,1
1.0173,0,0,0.0077069,0,0,0.02661,0.24306,0,1
1.0173,0,0,0.0077069,0,0,0.02661,0.24306,0,1
1.0173,0,0,0.0077069,0,0,0.02661,0.24306,0,1
1.022,0,0,0.012032,0,0,0.021113,0.27778,0,1
1.022,0,0,0.012032,0,0,0.021113,0.27778,0,1
1.0274,0,0,0.015871,0,0,0.01526,0.3125,0,1
1.0274,0,0,0.015871,0,0,0.01526,0.3125,0,1
1.0326,0,0,0.018327,0,0,0.0091522,0.34722,0,1
1.0326,0,0,0.018327,0,0,0.0091522,0.34722,0,1
1.038,0,0,0.019254,0,0,0.002693,0.38194,0,1
1.038,0,0,0.019254,0,0,0.002693,0.38194,0,1
1.0437,0,0,0.018407,0,0,-0.003759,0.41667,0,1
