"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.044569,0,0,1
1,0,0,0,0,0,0.044569,0,0,1
1,0,0,0,0,0,0.044569,0,0,1
1,0,0,0,0,0,0.044616,0,1,1
1,0,0,0,0,0,0.044616,0,1,1
1,0,0,0,0,0,0.044616,0,1,1
1,0,0,1.3415e-05,0,0,-6.2087e-08,2.5,0,1
1,0,0,1.3415e-05,0,0,-6.2087e-08,2.5,0,1
1,0,0,1.3415e-05,0,0,-6.2087e-08,2.5,0,1
1,0,0,4.7587e-05,0,0,3.2991e-08,2.5,1,1
1,0,0,4.7587e-05,0,0,3.2991e-08,2.5,1,1
1,0,0,4.7587e-05,0,0,3.2991e-08,2.5,1,1
0,0,0,2.7285e-09,0,0,0.061837,0.55,0.5,1
0,0,0,2.7285e-09,0,0,0.061837,0.55,0.5,1
0,0,0,2.7285e-09,0,0,0.061837,0.55,0.5,1
1,0,0,0,0,0,0.046329,0,0.034483,1
1,0,0,0,0,0,0.046329,0,0.034483,1
1,0,0,0,0,0,0.046968,0,0.068966,1
1,0,0,0,0,0,0.046968,0,0.068966,1
1,0,0,0,0,0,0.045201,0,0.10345,1
1,0,0,0,0,0,0.045201,0,0.10345,1
1,0,0,0,0,0,0.048333,0,0.13793,1
1,0,0,0,0,0,0.048333,0,0.13793,1
1,0,0,0,0,0,0.051135,0,0.17241,1
1,0,0,0,0,0,0.051135,0,0.17241,1
1,0,0,0,0,0,0.053652,0,0.2069,1
1,0,0,0,0,0,0.053652,0,0.2069,1
1,0,0,0,0,0,0.056186,0,0.24138,1
1,0,0,0,0,0,0.056186,0,0.24138,1
1,0,0,0,0,0,0.059337,0,0.27586,1
1,0,0,0,0,0,0.059337,0,0.27586,1
1,0,0,0,0,0,0.061982,0,0.31034,1
1,0,0,0,0,0,0.061982,0,0.31034,1
1,0,0,0,0,0,0.061982,0,0.31034,1
1,0,0,0,0,0,0.065196,0,0.34483,1
1,0,0,0,0,0,0.065196,0,0.34483,1
1,0,0,0,0,0,0.068313,0,0.37931,1
1,0,0,0,0,0,0.068313,0,0.37931,1
1,0,0,0,0,0,0.068313,0,0.37931,1
1,0,0,0,0,0,0.071029,0,0.41379,1
1,0,0,0,0,0,0.071029,0,0.41379,1
1,0,0,0,0,0,0.072295,0,0.44828,1
1,0,0,0,0,0,0.072295,0,0.44828,1
1,0,0,0,0,0,0.072295,0,0.44828,1
1,0,0,0,0,0,0.074405,0,0.48276,1
1,0,0,0,0,0,0.074405,0,0.48276,1
1,0,0,0,0,0,0.074405,0,0.48276,1
1,0,0,0,0,0,0.073112,0,0.51724,1
1,0,0,0,0,0,0.073112,0,0.51724,1
1,0,0,0,0,0,0.072961,0,0.55172,1
1,0,0,0,0,0,0.072961,0,0.55172,1
1,0,0,0,0,0,0.072961,0,0.55172,1
1,0,0,0,0,0,0.071352,0,0.58621,1
1,0,0,0,0,0,0.071352,0,0.58621,1
1,0,0,0,0,0,0.067984,0,0.62069,1
1,0,0,0,0,0,0.067984,0,0.62069,1
1,0,0,0,0,0,0.065248,0,0.65517,1
1,0,0,0,0,0,0.065248,0,0.65517,1
1,0,0,0,0,0,0.063915,0,0.68966,1
1,0,0,0,0,0,0.063915,0,0.68966,1
1,0,0,0,0,0,0.059207,0,0.72414,1
1,0,0,0,0,0,0.059207,0,0.72414,1
1,0,0,0,0,0,0.056447,0,0.75862,1
1,0,0,0,0,0,0.056447,0,0.75862,1
1,0,0,0,0,0,0.053825,0,0.7931,1
1,0,0,0,0,0,0.053825,0,0.7931,1
1,0,0,0,0,0,0.053825,0,0.7931,1
1,0,0,0,0,0,0.050146,0,0.82759,1
1,0,0,0,0,0,0.050146,0,0.82759,1
1,0,0,0,0,0,0.048564,0,0.86207,1
1,0,0,0,0,0,0.048564,0,0.86207,1
1,0,0,0,0,0,0.048564,0,0.86207,1
1,0,0,0,0,0,0.04718,0,0.89655,1
1,0,0,0,0,0,0.04718,0,0.89655,1
1,0,0,0,0,0,0.04718,0,0.89655,1
1,0,0,0,0,0,0.046085,0,0.93103,1
1,0,0,0,0,0,0.046085,0,0.93103,1
1,0,0,0,0,0,0.045405,0,0.96552,1
1,0,0,0,0,0,0.045405,0,0.96552,1
1,0,0,0,0,0,0.045405,0,0.96552,1
1.0006,0,0,-0.017877,0,0,0.044572,0.034722,0,1
1.0006,0,0,-0.017877,0,0,0.044572,0.034722,0,1
1.0024,0,0,-0.033493,0,0,0.044202,0.069444,0,1
1.0024,0,0,-0.033493,0,0,0.044202,0.069444,0,1
1.005,0,0,-0.021617,0,0,0.042285,0.10417,0,1
1.005,0,0,-0.021617,0,0,0.042285,0.10417,0,1
1.005,0,0,-0.021617,0,0,0.042285,0.10417,0,1
1.0073,0,0,-0.010902,0,0,0.041238,0.13889,0,1
1.0073,0,0,-0.010902,0,0,0.041238,0.13889,0,1
1.0102,0,0,-0.002803,0,0,0.038383,0.17361,0,1
1.0102,0,0,-0.002803,0,0,0.038383,0.17361,0,1
1.0129,0,0,0.0079655,0,0,0.035436,0.20833,0,1
1.0129,0,0,0.0079655,0,0,0.035436,0.20833,0,1
1.0129,0,0,0.0079655,0,0,0.035436,0.20833,0,1
1.0158,0,0,0.018717,0,0,0.032109,0.24306,0,1
1.0158,0,0,0.018717,0,0,0.032109,0.24306,0,1
1.0158,0,0,0.018717,0,0,0.032109,0.24306,0,1
1.0188,0,0,0.031061,0,0,0.028138,0.27778,0,1
