"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.050875,0,0,1
1,0,0,0,0,0,0.050875,0,0,1
1,0,0,0,0,0,0.050875,0,0,1
1,0,0,0,0,0,0.052645,0,1,1
1,0,0,0,0,0,0.052645,0,1,1
1,0,0,0,0,0,0.052645,0,1,1
1,0,0,-7.8329e-06,0,0,-1.7899e-08,2.5,0,1
1,0,0,-7.8329e-06,0,0,-1.7899e-08,2.5,0,1
1,0,0,-7.8329e-06,0,0,-1.7899e-08,2.5,0,1
1,0,0,3.2719e-05,0,0,-1.9e-08,2.5,1,1
1,0,0,3.2719e-05,0,0,-1.9e-08,2.5,1,1
1,0,0,3.2719e-05,0,0,-1.9e-08,2.5,1,1
0,0,0,1.8669e-57,0,0,-0.30857,0.55,0.5,1
0,0,0,1.8669e-57,0,0,-0.30857,0.55,0.5,1
0,0,0,1.8669e-57,0,0,-0.30857,0.55,0.5,1
1,0,0,0,0,0,0.051661,0,0.034483,1
1,0,0,0,0,0,0.051661,0,0.034483,1
1,0,0,0,0,0,0.05244,0,0.068966,1
1,0,0,0,0,0,0.05244,0,0.068966,1
1,0,0,0,0,0,0.052553,0,0.10345,1
1,0,0,0,0,0,0.052553,0,0.10345,1
1,0,0,0,0,0,0.055461,0,0.13793,1
1,0,0,0,0,0,0.055461,0,0.13793,1
1,0,0,0,0,0,0.058015,0,0.17241,1
1,0,0,0,0,0,0.058015,0,0.17241,1
1,0,0,0,0,0,0.061257,0,0.2069,1
1,0,0,0,0,0,0.061257,0,0.2069,1
1,0,0,0,0,0,0.064431,0,0.24138,1
1,0,0,0,0,0,0.064431,0,0.24138,1
1,0,0,0,0,0,0.067875,0,0.27586,1
1,0,0,0,0,0,0.067875,0,0.27586,1
1,0,0,0,0,0,0.071787,0,0.31034,1
1,0,0,0,0,0,0.071787,0,0.31034,1
1,0,0,0,0,0,0.071787,0,0.31034,1
1,0,0,0,0,0,0.075253,0,0.34483,1
1,0,0,0,0,0,0.075253,0,0.34483,1
1,0,0,0,0,0,0.078842,0,0.37931,1
1,0,0,0,0,0,0.078842,0,0.37931,1
1,0,0,0,0,0,0.078842,0,0.37931,1
1,0,0,0,0,0,0.081734,0,0.41379,1
1,0,0,0,0,0,0.081734,0,0.41379,1
1,0,0,0,0,0,0.083501,0,0.44828,1
1,0,0,0,0,0,0.083501,0,0.44828,1
1,0,0,0,0,0,0.083501,0,0.44828,1
1,0,0,0,0,0,0.085133,0,0.48276,1
1,0,0,0,0,0,0.085133,0,0.48276,1
1,0,0,0,0,0,0.085133,0,0.48276,1
1,0,0,0,0,0,0.08494,0,0.51724,1
1,0,0,0,0,0,0.08494,0,0.51724,1
1,0,0,0,0,0,0.083568,0,0.55172,1
1,0,0,0,0,0,0.083568,0,0.55172,1
1,0,0,0,0,0,0.083568,0,0.55172,1
1,0,0,0,0,0,0.082644,0,0.58621,1
1,0,0,0,0,0,0.082644,0,0.58621,1
1,0,0,0,0,0,0.079396,0,0.62069,1
1,0,0,0,0,0,0.079396,0,0.62069,1
1,0,0,0,0,0,0.076718,0,0.65517,1
1,0,0,0,0,0,0.076718,0,0.65517,1
