"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.045316,0,0,1
1,0,0,0,0,0,0.045316,0,0,1
1,0,0,0,0,0,0.045316,0,0,1
1,0,0,0,0,0,0.064221,0,1,1
1,0,0,0,0,0,0.064221,0,1,1
1,0,0,0,0,0,0.064221,0,1,1
1.0605,0,0,0.13828,0,0,-0.00058643,2.5,0,1
1.0605,0,0,0.13828,0,0,-0.00058643,2.5,0,1
1.0605,0,0,0.13828,0,0,-0.00058643,2.5,0,1
1.0298,0,0,-0.09311,0,0,-0.0010655,2.5,1,1
1.0298,0,0,-0.09311,0,0,-0.0010655,2.5,1,1
1.0298,0,0,-0.09311,0,0,-0.0010655,2.5,1,1
0,0,0,0,0,0,-0.42894,0.55,0.5,1
0,0,0,0,0,0,-0.42894,0.55,0.5,1
0,0,0,0,0,0,-0.42894,0.55,0.5,1
1,0,0,0,0,0,0.046277,0,0.034483,1
1,0,0,0,0,0,0.046277,0,0.034483,1
1,0,0,0,0,0,0.047164,0,0.068966,1
1,0,0,0,0,0,0.047164,0,0.068966,1
1,0,0,0,0,0,0.047042,0,0.10345,1
1,0,0,0,0,0,0.047042,0,0.10345,1
1,0,0,0,0,0,0.05069,0,0.13793,1
1,0,0,0,0,0,0.05069,0,0.13793,1
1,0,0,0,0,0,0.053782,0,0.17241,1
1,0,0,0,0,0,0.053782,0,0.17241,1
1,0,0,0,0,0,0.057581,0,0.2069,1
1,0,0,0,0,0,0.057581,0,0.2069,1
1,0,0,0,0,0,0.061225,0,0.24138,1
1,0,0,0,0,0,0.061225,0,0.24138,1
1,0,0,0,0,0,0.065324,0,0.27586,1
1,0,0,0,0,0,0.065324,0,0.27586,1
1,0,0,0,0,0,0.070014,0,0.31034,1
1,0,0,0,0,0,0.070014,0,0.31034,1
1,0,0,0,0,0,0.070014,0,0.31034,1
1,0,0,0,0,0,0.07446,0,0.34483,1
1,0,0,0,0,0,0.07446,0,0.34483,1
1,0,0,0,0,0,0.07892,0,0.37931,1
1,0,0,0,0,0,0.07892,0,0.37931,1
1,0,0,0,0,0,0.07892,0,0.37931,1
1,0,0,0,0,0,0.082824,0,0.41379,1
1,0,0,0,0,0,0.082824,0,0.41379,1
1,0,0,0,0,0,0.085585,0,0.44828,1
1,0,0,0,0,0,0.085585,0,0.44828,1
1,0,0,0,0,0,0.085585,0,0.44828,1
1,0,0,0,0,0,0.088314,0,0.48276,1
1,0,0,0,0,0,0.088314,0,0.48276,1
1,0,0,0,0,0,0.088314,0,0.48276,1
1,0,0,0,0,0,0.089274,0,0.51724,1
1,0,0,0,0,0,0.089274,0,0.51724,1
1,0,0,0,0,0,0.088731,0,0.55172,1
1,0,0,0,0,0,0.088731,0,0.55172,1
1,0,0,0,0,0,0.088731,0,0.55172,1
1,0,0,0,0,0,0.088936,0,0.58621,1
1,0,0,0,0,0,0.088936,0,0.58621,1
1,0,0,0,0,0,0.086462,0,0.62069,1
1,0,0,0,0,0,0.086462,0,0.62069,1
1,0,0,0,0,0,0.084768,0,0.65517,1
1,0,0,0,0,0,0.084768,0,0.65517,1
1,0,0,0,0,0,0.081527,0,0.68966,1
1,0,0,0,0,0,0.081527,0,0.68966,1
1,0,0,0,0,0,0.079196,0,0.72414,1
1,0,0,0,0,0,0.079196,0,0.72414,1
1,0,0,0,0,0,0.075818,0,0.75862,1
1,0,0,0,0,0,0.075818,0,0.75862,1
1,0,0,0,0,0,0.07306,0,0.7931,1
