"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.045547,0,0,1
1,0,0,0,0,0,0.045547,0,0,1
1,0,0,0,0,0,0.045547,0,0,1
1,0,0,0,0,0,0.045843,0,1,1
1,0,0,0,0,0,0.045843,0,1,1
1,0,0,0,0,0,0.045843,0,1,1
1,0,0,-3.0817e-05,0,0,4.9256e-08,2.5,0,1
1,0,0,-3.0817e-05,0,0,4.9256e-08,2.5,0,1
1,0,0,-3.0817e-05,0,0,4.9256e-08,2.5,0,1
1,0,0,-1.9492e-05,0,0,-1.4517e-08,2.5,1,1
1,0,0,-1.9492e-05,0,0,-1.4517e-08,2.5,1,1
1,0,0,-1.9492e-05,0,0,-1.4517e-08,2.5,1,1
0,0,0,2.6021e-15,0,0,-0.04974,0.55,0.5,1
0,0,0,2.6021e-15,0,0,-0.04974,0.55,0.5,1
0,0,0,2.6021e-15,0,0,-0.04974,0.55,0.5,1
1,0,0,0,0,0,0.047029,0,0.034483,1
1,0,0,0,0,0,0.047029,0,0.034483,1
1,0,0,0,0,0,0.047559,0,0.068966,1
1,0,0,0,0,0,0.047559,0,0.068966,1
1,0,0,0,0,0,0.047069,0,0.10345,1
1,0,0,0,0,0,0.047069,0,0.10345,1
1,0,0,0,0,0,0.049861,0,0.13793,1
1,0,0,0,0,0,0.049861,0,0.13793,1
1,0,0,0,0,0,0.052079,0,0.17241,1
1,0,0,0,0,0,0.052079,0,0.17241,1
1,0,0,0,0,0,0.054826,0,0.2069,1
1,0,0,0,0,0,0.054826,0,0.2069,1
1,0,0,0,0,0,0.057825,0,0.24138,1
1,0,0,0,0,0,0.057825,0,0.24138,1
1,0,0,0,0,0,0.06005,0,0.27586,1
1,0,0,0,0,0,0.06005,0,0.27586,1
1,0,0,0,0,0,0.064932,0,0.31034,1
1,0,0,0,0,0,0.064932,0,0.31034,1
1,0,0,0,0,0,0.064932,0,0.31034,1
1,0,0,0,0,0,0.066683,0,0.34483,1
1,0,0,0,0,0,0.066683,0,0.34483,1
1,0,0,0,0,0,0.070481,0,0.37931,1
1,0,0,0,0,0,0.070481,0,0.37931,1
1,0,0,0,0,0,0.070481,0,0.37931,1
1,0,0,0,0,0,0.073237,0,0.41379,1
1,0,0,0,0,0,0.073237,0,0.41379,1
1,0,0,0,0,0,0.074521,0,0.44828,1
1,0,0,0,0,0,0.074521,0,0.44828,1
1,0,0,0,0,0,0.074521,0,0.44828,1
1,0,0,0,0,0,0.076116,0,0.48276,1
1,0,0,0,0,0,0.076116,0,0.48276,1
1,0,0,0,0,0,0.076116,0,0.48276,1
1,0,0,0,0,0,0.075468,0,0.51724,1
1,0,0,0,0,0,0.075468,0,0.51724,1
1,0,0,0,0,0,0.074707,0,0.55172,1
1,0,0,0,0,0,0.074707,0,0.55172,1
1,0,0,0,0,0,0.074707,0,0.55172,1
1,0,0,0,0,0,0.073237,0,0.58621,1
1,0,0,0,0,0,0.073237,0,0.58621,1
1,0,0,0,0,0,0.069909,0,0.62069,1
1,0,0,0,0,0,0.069909,0,0.62069,1
1,0,0,0,0,0,0.067512,0,0.65517,1
1,0,0,0,0,0,0.067512,0,0.65517,1
1,0,0,0,0,0,0.064532,0,0.68966,1
1,0,0,0,0,0,0.064532,0,0.68966,1
1,0,0,0,0,0,0.061692,0,0.72414,1
1,0,0,0,0,0,0.061692,0,0.72414,1
1,0,0,0,0,0,0.057749,0,0.75862,1
1,0,0,0,0,0,0.057749,0,0.75862,1
1,0,0,0,0,0,0.05521,0,0.7931,1
1,0,0,0,0,0,0.05521,0,0.7931,1
1,0,0,0,0,0,0.05521,0,0.7931,1
1,0,0,0,0,0,0.051635,0,0.82759,1
1,0,0,0,0,0,0.051635,0,0.82759,1
1,0,0,0,0,0,0.050466,0,0.86207,1
1,0,0,0,0,0,0.050466,0,0.86207,1
1,0,0,0,0,0,0.050466,0,0.86207,1
1,0,0,0,0,0,0.048195,0,0.89655,1
1,0,0,0,0,0,0.048195,0,0.89655,1
1,0,0,0,0,0,0.048195,0,0.89655,1
1,0,0,0,0,0,0.047306,0,0.93103,1
1,0,0,0,0,0,0.047306,0,0.93103,1
1,0,0,0,0,0,0.046519,0,0.96552,1
1,0,0,0,0,0,0.046519,0,0.96552,1
1,0,0,0,0,0,0.046519,0,0.96552,1
1.0004,0,0,-0.0034996,0,0,0.04571,0.034722,0,1
1.0004,0,0,-0.0034996,0,0,0.04571,0.034722,0,1
1.0017,0,0,-0.029427,0,0,0.045095,0.069444,0,1
1.0017,0,0,-0.029427,0,0,0.045095,0.069444,0,1
1.0045,0,0,-0.031487,0,0,0.043296,0.10417,0,1
1.0045,0,0,-0.031487,0,0,0.043296,0.10417,0,1
1.0045,0,0,-0.031487,0,0,0.043296,0.10417,0,1
1.007,0,0,-0.017093,0,0,0.042343,0.13889,0,1
1.007,0,0,-0.017093,0,0,0.042343,0.13889,0,1
1.0101,0,0,-0.0062113,0,0,0.039393,0.17361,0,1
1.0101,0,0,-0.0062113,0,0,0.039393,0.17361,0,1
1.013,0,0,0.001417,0,0,0.036553,0.20833,0,1
1.013,0,0,0.001417,0,0,0.036553,0.20833,0,1
1.013,0,0,0.001417,0,0,0.036553,0.20833,0,1
1.0161,0,0,0.012319,0,0,0.033177,0.24306,0,1
1.0161,0,0,0.012319,0,0,0.033177,0.24306,0,1
1.0161,0,0,0.012319,0,0,0.033177,0.24306,0,1
1.0193,0,0,0.024673,0,0,0.029177,0.27778,0,1
1.0193,0,0,0.024673,0,0,0.029177,0.27778,0,1
1.0226,0,0,0.035683,0,0,0.025049,0.3125,0,1
1.0226,0,0,0.035683,0,0,0.025049,0.3125,0,1
1.0255,0,0,0.045862,0,0,0.020369,0.34722,0,1
1.0255,0,0,0.045862,0,0,0.020369,0.34722,0,1
1.0284,0,0,0.055997,0,0,0.015762,0.38194,0,1
1.0284,0,0,0.055997,0,0,0.015762,0.38194,0,1
1.0309,0,0,0.06645,0,0,0.010844,0.41667,0,1
1.0309,0,0,0.06645,0,0,0.010844,0.41667,0,1
1.0325,0,0,0.073932,0,0,0.006961,0.45139,0,1
1.0325,0,0,0.073932,0,0,0.006961,0.45139,0,1
1.0335,0,0,0.083394,0,0,0.0032836,0.48611,0,1
1.0335,0,0,0.083394,0,0,0.0032836,0.48611,0,1
1.0335,0,0,0.083394,0,0,0.0032836,0.48611,0,1
1.0336,0,0,0.088226,0,0,0.00018229,0.52083,0,1
1.0336,0,0,0.088226,0,0,0.00018229,0.52083,0,1
1.033,0,0,0.089639,0,0,-0.002801,0.55556,0,1
1.033,0,0,0.089639,0,0,-0.002801,0.55556,0,1
1.0318,0,0,0.091423,0,0,-0.0041846,0.59028,0,1
1.0318,0,0,0.091423,0,0,-0.0041846,0.59028,0,1
1.0297,0,0,0.090524,0,0,-0.0054576,0.625,0,1
1.0297,0,0,0.090524,0,0,-0.0054576,0.625,0,1
1.0297,0,0,0.090524,0,0,-0.0054576,0.625,0,1
1.0272,0,0,0.08692,0,0,-0.0059282,0.65972,0,1
1.0272,0,0,0.08692,0,0,-0.0059282,0.65972,0,1
1.0245,0,0,0.079409,0,0,-0.0058819,0.69444,0,1
1.0245,0,0,0.079409,0,0,-0.0058819,0.69444,0,1
1.0218,0,0,0.07355,0,0,-0.0059502,0.72917,0,1
1.0218,0,0,0.07355,0,0,-0.0059502,0.72917,0,1
1.0218,0,0,0.07355,0,0,-0.0059502,0.72917,0,1
1.019,0,0,0.066268,0,0,-0.0055156,0.76389,0,1
1.019,0,0,0.066268,0,0,-0.0055156,0.76389,0,1
1.0163,0,0,0.057908,0,0,-0.0050587,0.79861,0,1
1.0163,0,0,0.057908,0,0,-0.0050587,0.79861,0,1
1.0139,0,0,0.050756,0,0,-0.0043952,0.83333,0,1
1.0139,0,0,0.050756,0,0,-0.0043952,0.83333,0,1
1.0117,0,0,0.043523,0,0,-0.0037723,0.86806,0,1
1.0117,0,0,0.043523,0,0,-0.0037723,0.86806,0,1
1.0097,0,0,0.037091,0,0,-0.0032507,0.90278,0,1
1.0097,0,0,0.037091,0,0,-0.0032507,0.90278,0,1
1.0081,0,0,0.030934,0,0,-0.002886,0.9375,0,1
1.0081,0,0,0.030934,0,0,-0.002886,0.9375,0,1
1.0067,0,0,0.025871,0,0,-0.0021798,0.97222,0,1
1.0067,0,0,0.025871,0,0,-0.0021798,0.97222,0,1
1.0055,0,0,0.021997,0,0,-0.0020926,1.0069,0,1
1.0055,0,0,0.021997,0,0,-0.0020926,1.0069,0,1
1.0044,0,0,0.017747,0,0,-0.0016259,1.0417,0,1
1.0044,0,0,0.017747,0,0,-0.0016259,1.0417,0,1
1.0036,0,0,0.014375,0,0,-0.0013076,1.0764,0,1
1.0036,0,0,0.014375,0,0,-0.0013076,1.0764,0,1
1.0029,0,0,0.011227,0,0,-0.0010812,1.1111,0,1
