"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.069459,0,0,1
1,0,0,0,0,0,0.069459,0,0,1
1,0,0,0,0,0,0.069459,0,0,1
1,0,0,0,0,0,0.044868,0,1,1
1,0,0,0,0,0,0.044868,0,1,1
1,0,0,0,0,0,0.044868,0,1,1
1.0766,0,0,0.13409,0,0,-0.001058,2.5,0,1
1.0766,0,0,0.13409,0,0,-0.001058,2.5,0,1
1.0766,0,0,0.13409,0,0,-0.001058,2.5,0,1
1.0281,0,0,0.074418,0,0,-0.0001029,2.5,1,1
1.0281,0,0,0.074418,0,0,-0.0001029,2.5,1,1
1.0281,0,0,0.074418,0,0,-0.0001029,2.5,1,1
0,0,0,0,0,0,-0.38991,0.55,0.5,1
0,0,0,0,0,0,-0.38991,0.55,0.5,1
0,0,0,0,0,0,-0.38991,0.55,0.5,1
1,0,0,0,0,0,0.070283,0,0.034483,1
1,0,0,0,0,0,0.070283,0,0.034483,1
1,0,0,0,0,0,0.070625,0,0.068966,1
1,0,0,0,0,0,0.070625,0,0.068966,1
1,0,0,0,0,0,0.070639,0,0.10345,1
1,0,0,0,0,0,0.070639,0,0.10345,1
1,0,0,0,0,0,0.07362,0,0.13793,1
1,0,0,0,0,0,0.07362,0,0.13793,1
1,0,0,0,0,0,0.07569,0,0.17241,1
1,0,0,0,0,0,0.07569,0,0.17241,1
1,0,0,0,0,0,0.078218,0,0.2069,1
1,0,0,0,0,0,0.078218,0,0.2069,1
1,0,0,0,0,0,0.080724,0,0.24138,1
1,0,0,0,0,0,0.080724,0,0.24138,1
1,0,0,0,0,0,0.083245,0,0.27586,1
1,0,0,0,0,0,0.083245,0,0.27586,1
1,0,0,0,0,0,0.086666,0,0.31034,1
1,0,0,0,0,0,0.086666,0,0.31034,1
1,0,0,0,0,0,0.086666,0,0.31034,1
1,0,0,0,0,0,0.088697,0,0.34483,1
1,0,0,0,0,0,0.088697,0,0.34483,1
1,0,0,0,0,0,0.090993,0,0.37931,1
1,0,0,0,0,0,0.090993,0,0.37931,1
1,0,0,0,0,0,0.090993,0,0.37931,1
1,0,0,0,0,0,0.092318,0,0.41379,1
1,0,0,0,0,0,0.092318,0,0.41379,1
1,0,0,0,0,0,0.092447,0,0.44828,1
1,0,0,0,0,0,0.092447,0,0.44828,1
