"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.058516,0,0,1
1,0,0,0,0,0,0.058516,0,0,1
1,0,0,0,0,0,0.058516,0,0,1
1,0,0,0,0,0,0.043118,0,1,1
1,0,0,0,0,0,0.043118,0,1,1
1,0,0,0,0,0,0.043118,0,1,1
0.99714,0,0,0.026074,0,0,7.2266e-05,2.5,0,1
0.99714,0,0,0.026074,0,0,7.2266e-05,2.5,0,1
0.99714,0,0,0.026074,0,0,7.2266e-05,2.5,0,1
0.99469,0,0,0.0087884,0,0,-5.4573e-05,2.5,1,1
0.99469,0,0,0.0087884,0,0,-5.4573e-05,2.5,1,1
0.99469,0,0,0.0087884,0,0,-5.4573e-05,2.5,1,1
0,0,0,0,0,0,-0.36942,0.55,0.5,1
0,0,0,0,0,0,-0.36942,0.55,0.5,1
0,0,0,0,0,0,-0.36942,0.55,0.5,1
1,0,0,0,0,0,0.059334,0,0.034483,1
1,0,0,0,0,0,0.059334,0,0.034483,1
1,0,0,0,0,0,0.059592,0,0.068966,1
1,0,0,0,0,0,0.059592,0,0.068966,1
1,0,0,0,0,0,0.059715,0,0.10345,1
1,0,0,0,0,0,0.059715,0,0.10345,1
1,0,0,0,0,0,0.06311,0,0.13793,1
1,0,0,0,0,0,0.06311,0,0.13793,1
1,0,0,0,0,0,0.065472,0,0.17241,1
1,0,0,0,0,0,0.065472,0,0.17241,1
1,0,0,0,0,0,0.06831,0,0.2069,1
1,0,0,0,0,0,0.06831,0,0.2069,1
1,0,0,0,0,0,0.070997,0,0.24138,1
1,0,0,0,0,0,0.070997,0,0.24138,1
1,0,0,0,0,0,0.074003,0,0.27586,1
1,0,0,0,0,0,0.074003,0,0.27586,1
1,0,0,0,0,0,0.078108,0,0.31034,1
1,0,0,0,0,0,0.078108,0,0.31034,1
1,0,0,0,0,0,0.078108,0,0.31034,1
1,0,0,0,0,0,0.080571,0,0.34483,1
1,0,0,0,0,0,0.080571,0,0.34483,1
1,0,0,0,0,0,0.083605,0,0.37931,1
1,0,0,0,0,0,0.083605,0,0.37931,1
1,0,0,0,0,0,0.083605,0,0.37931,1
1,0,0,0,0,0,0.085347,0,0.41379,1
1,0,0,0,0,0,0.085347,0,0.41379,1
1,0,0,0,0,0,0.086454,0,0.44828,1
