"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.050291,0,0,1
1,0,0,0,0,0,0.050291,0,0,1
1,0,0,0,0,0,0.050291,0,0,1
1,0,0,0,0,0,0.077021,0,1,1
1,0,0,0,0,0,0.077021,0,1,1
1,0,0,0,0,0,0.077021,0,1,1
1.1374,0,0,0.55422,0,0,0.00096779,2.5,0,1
1.1374,0,0,0.55422,0,0,0.00096779,2.5,0,1
1.1374,0,0,0.55422,0,0,0.00096779,2.5,0,1
1.0733,0,0,-0.064183,0,0,0.0010203,2.5,1,1
1.0733,0,0,-0.064183,0,0,0.0010203,2.5,1,1
1.0733,0,0,-0.064183,0,0,0.0010203,2.5,1,1
0,0,0,0,0,0,-0.4241,0.55,0.5,1
0,0,0,0,0,0,-0.4241,0.55,0.5,1
0,0,0,0,0,0,-0.4241,0.55,0.5,1
1,0,0,0,0,0,0.051233,0,0.034483,1
1,0,0,0,0,0,0.051233,0,0.034483,1
1,0,0,0,0,0,0.052168,0,0.068966,1
1,0,0,0,0,0,0.052168,0,0.068966,1
1,0,0,0,0,0,0.052161,0,0.10345,1
1,0,0,0,0,0,0.052161,0,0.10345,1
1,0,0,0,0,0,0.055896,0,0.13793,1
1,0,0,0,0,0,0.055896,0,0.13793,1
1,0,0,0,0,0,0.059143,0,0.17241,1
1,0,0,0,0,0,0.059143,0,0.17241,1
1,0,0,0,0,0,0.063187,0,0.2069,1
1,0,0,0,0,0,0.063187,0,0.2069,1
1,0,0,0,0,0,0.06705,0,0.24138,1
1,0,0,0,0,0,0.06705,0,0.24138,1
1,0,0,0,0,0,0.071573,0,0.27586,1
1,0,0,0,0,0,0.071573,0,0.27586,1
1,0,0,0,0,0,0.076621,0,0.31034,1
1,0,0,0,0,0,0.076621,0,0.31034,1
1,0,0,0,0,0,0.076621,0,0.31034,1
1,0,0,0,0,0,0.081473,0,0.34483,1
1,0,0,0,0,0,0.081473,0,0.34483,1
1,0,0,0,0,0,0.086462,0,0.37931,1
1,0,0,0,0,0,0.086462,0,0.37931,1
1,0,0,0,0,0,0.086462,0,0.37931,1
1,0,0,0,0,0,0.090792,0,0.41379,1
1,0,0,0,0,0,0.090792,0,0.41379,1
1,0,0,0,0,0,0.094312,0,0.44828,1
1,0,0,0,0,0,0.094312,0,0.44828,1
1,0,0,0,0,0,0.094312,0,0.44828,1
1,0,0,0,0,0,0.097424,0,0.48276,1
