"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.029785,0,0,1
1,0,0,0,0,0,0.029785,0,0,1
1,0,0,0,0,0,0.029785,0,0,1
1,0,0,0,0,0,0.042671,0,1,1
1,0,0,0,0,0,0.042671,0,1,1
1,0,0,0,0,0,0.042671,0,1,1
0.99826,0,0,-0.0053391,0,0,-2.294e-05,2.5,0,1
0.99826,0,0,-0.0053391,0,0,-2.294e-05,2.5,0,1
0.99826,0,0,-0.0053391,0,0,-2.294e-05,2.5,0,1
1.0004,0,0,-0.00056532,0,0,2.1274e-05,2.5,1,1
1.0004,0,0,-0.00056532,0,0,2.1274e-05,2.5,1,1
1.0004,0,0,-0.00056532,0,0,2.1274e-05,2.5,1,1
0,0,0,0,0,0,-0.34308,0.55,0.5,1
0,0,0,0,0,0,-0.34308,0.55,0.5,1
0,0,0,0,0,0,-0.34308,0.55,0.5,1
1,0,0,0,0,0,0.030873,0,0.034483,1
1,0,0,0,0,0,0.030873,0,0.034483,1
1,0,0,0,0,0,0.031835,0,0.068966,1
1,0,0,0,0,0,0.031835,0,0.068966,1
1,0,0,0,0,0,0.031895,0,0.10345,1
1,0,0,0,0,0,0.031895,0,0.10345,1
1,0,0,0,0,0,0.03573,0,0.13793,1
1,0,0,0,0,0,0.03573,0,0.13793,1
1,0,0,0,0,0,0.039081,0,0.17241,1
1,0,0,0,0,0,0.039081,0,0.17241,1
1,0,0,0,0,0,0.04317,0,0.2069,1
1,0,0,0,0,0,0.04317,0,0.2069,1
1,0,0,0,0,0,0.047234,0,0.24138,1
1,0,0,0,0,0,0.047234,0,0.24138,1
1,0,0,0,0,0,0.051576,0,0.27586,1
1,0,0,0,0,0,0.051576,0,0.27586,1
1,0,0,0,0,0,0.056669,0,0.31034,1
1,0,0,0,0,0,0.056669,0,0.31034,1
1,0,0,0,0,0,0.056669,0,0.31034,1
1,0,0,0,0,0,0.061213,0,0.34483,1
1,0,0,0,0,0,0.061213,0,0.34483,1
1,0,0,0,0,0,0.065865,0,0.37931,1
1,0,0,0,0,0,0.065865,0,0.37931,1
1,0,0,0,0,0,0.065865,0,0.37931,1
1,0,0,0,0,0,0.06985,0,0.41379,1
1,0,0,0,0,0,0.06985,0,0.41379,1
1,0,0,0,0,0,0.072436,0,0.44828,1
1,0,0,0,0,0,0.072436,0,0.44828,1
1,0,0,0,0,0,0.072436,0,0.44828,1
1,0,0,0,0,0,0.07505,0,0.48276,1
1,0,0,0,0,0,0.07505,0,0.48276,1
1,0,0,0,0,0,0.07505,0,0.48276,1
1,0,0,0,0,0,0.07557,0,0.51724,1
1,0,0,0,0,0,0.07557,0,0.51724,1
1,0,0,0,0,0,0.074578,0,0.55172,1
1,0,0,0,0,0,0.074578,0,0.55172,1
1,0,0,0,0,0,0.074578,0,0.55172,1
1,0,0,0,0,0,0.074289,0,0.58621,1
1,0,0,0,0,0,0.074289,0,0.58621,1
1,0,0,0,0,0,0.071105,0,0.62069,1
1,0,0,0,0,0,0.071105,0,0.62069,1
1,0,0,0,0,0,0.068667,0,0.65517,1
1,0,0,0,0,0,0.068667,0,0.65517,1
1,0,0,0,0,0,0.064694,0,0.68966,1
1,0,0,0,0,0,0.064694,0,0.68966,1
1,0,0,0,0,0,0.06168,0,0.72414,1
1,0,0,0,0,0,0.06168,0,0.72414,1
1,0,0,0,0,0,0.057406,0,0.75862,1
1,0,0,0,0,0,0.057406,0,0.75862,1
1,0,0,0,0,0,0.054051,0,0.7931,1
1,0,0,0,0,0,0.054051,0,0.7931,1
1,0,0,0,0,0,0.054051,0,0.7931,1
1,0,0,0,0,0,0.050652,0,0.82759,1
1,0,0,0,0,0,0.050652,0,0.82759,1
1,0,0,0,0,0,0.04793,0,0.86207,1
1,0,0,0,0,0,0.04793,0,0.86207,1
1,0,0,0,0,0,0.04793,0,0.86207,1
1,0,0,0,0,0,0.045707,0,0.89655,1
1,0,0,0,0,0,0.045707,0,0.89655,1
1,0,0,0,0,0,0.045707,0,0.89655,1
1,0,0,0,0,0,0.044151,0,0.93103,1
1,0,0,0,0,0,0.044151,0,0.93103,1
1,0,0,0,0,0,0.043266,0,0.96552,1
