"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.039037,0,0,1
1,0,0,0,0,0,0.039037,0,0,1
1,0,0,0,0,0,0.039037,0,0,1
1,0,0,0,0,0,0.037201,0,1,1
1,0,0,0,0,0,0.037201,0,1,1
1,0,0,0,0,0,0.037201,0,1,1
0.99995,0,0,-0.00010095,0,0,-7.1919e-07,2.5,0,1
0.99995,0,0,-0.00010095,0,0,-7.1919e-07,2.5,0,1
0.99995,0,0,-0.00010095,0,0,-7.1919e-07,2.5,0,1
1,0,0,0.00014886,0,0,2.2279e-06,2.5,1,1
1,0,0,0.00014886,0,0,2.2279e-06,2.5,1,1
1,0,0,0.00014886,0,0,2.2279e-06,2.5,1,1
0,0,0,5.0655e-223,0,0,-0.26916,0.55,0.5,1
0,0,0,5.0655e-223,0,0,-0.26916,0.55,0.5,1
0,0,0,5.0655e-223,0,0,-0.26916,0.55,0.5,1
1,0,0,0,0,0,0.040007,0,0.034483,1
1,0,0,0,0,0,0.040007,0,0.034483,1
1,0,0,0,0,0,0.040929,0,0.068966,1
1,0,0,0,0,0,0.040929,0,0.068966,1
1,0,0,0,0,0,0.041088,0,0.10345,1
1,0,0,0,0,0,0.041088,0,0.10345,1
1,0,0,0,0,0,0.044635,0,0.13793,1
1,0,0,0,0,0,0.044635,0,0.13793,1
1,0,0,0,0,0,0.047806,0,0.17241,1
1,0,0,0,0,0,0.047806,0,0.17241,1
1,0,0,0,0,0,0.051599,0,0.2069,1
1,0,0,0,0,0,0.051599,0,0.2069,1
1,0,0,0,0,0,0.055348,0,0.24138,1
1,0,0,0,0,0,0.055348,0,0.24138,1
1,0,0,0,0,0,0.059417,0,0.27586,1
1,0,0,0,0,0,0.059417,0,0.27586,1
1,0,0,0,0,0,0.063938,0,0.31034,1
1,0,0,0,0,0,0.063938,0,0.31034,1
1,0,0,0,0,0,0.063938,0,0.31034,1
1,0,0,0,0,0,0.067926,0,0.34483,1
1,0,0,0,0,0,0.067926,0,0.34483,1
1,0,0,0,0,0,0.071984,0,0.37931,1
1,0,0,0,0,0,0.071984,0,0.37931,1
1,0,0,0,0,0,0.071984,0,0.37931,1
1,0,0,0,0,0,0.075162,0,0.41379,1
1,0,0,0,0,0,0.075162,0,0.41379,1
1,0,0,0,0,0,0.07699,0,0.44828,1
1,0,0,0,0,0,0.07699,0,0.44828,1
1,0,0,0,0,0,0.07699,0,0.44828,1
1,0,0,0,0,0,0.078626,0,0.48276,1
1,0,0,0,0,0,0.078626,0,0.48276,1
1,0,0,0,0,0,0.078626,0,0.48276,1
1,0,0,0,0,0,0.078153,0,0.51724,1
1,0,0,0,0,0,0.078153,0,0.51724,1
1,0,0,0,0,0,0.076214,0,0.55172,1
1,0,0,0,0,0,0.076214,0,0.55172,1
1,0,0,0,0,0,0.076214,0,0.55172,1
1,0,0,0,0,0,0.07494,0,0.58621,1
1,0,0,0,0,0,0.07494,0,0.58621,1
1,0,0,0,0,0,0.070894,0,0.62069,1
1,0,0,0,0,0,0.070894,0,0.62069,1
1,0,0,0,0,0,0.067432,0,0.65517,1
1,0,0,0,0,0,0.067432,0,0.65517,1
1,0,0,0,0,0,0.06274,0,0.68966,1
1,0,0,0,0,0,0.06274,0,0.68966,1
1,0,0,0,0,0,0.058969,0,0.72414,1
1,0,0,0,0,0,0.058969,0,0.72414,1
1,0,0,0,0,0,0.053999,0,0.75862,1
1,0,0,0,0,0,0.053999,0,0.75862,1
1,0,0,0,0,0,0.050161,0,0.7931,1
1,0,0,0,0,0,0.050161,0,0.7931,1
1,0,0,0,0,0,0.050161,0,0.7931,1
1,0,0,0,0,0,0.046213,0,0.82759,1
1,0,0,0,0,0,0.046213,0,0.82759,1
1,0,0,0,0,0,0.043137,0,0.86207,1
1,0,0,0,0,0,0.043137,0,0.86207,1
1,0,0,0,0,0,0.043137,0,0.86207,1
1,0,0,0,0,0,0.040612,0,0.89655,1
1,0,0,0,0,0,0.040612,0,0.89655,1
1,0,0,0,0,0,0.040612,0,0.89655,1
1,0,0,0,0,0,0.03884,0,0.93103,1
1,0,0,0,0,0,0.03884,0,0.93103,1
1,0,0,0,0,0,0.037835,0,0.96552,1
1,0,0,0,0,0,0.037835,0,0.96552,1
1,0,0,0,0,0,0.037835,0,0.96552,1
1.0006,0,0,7.0923e-05,0,0,0.038847,0.034722,0,1
1.0006,0,0,7.0923e-05,0,0,0.038847,0.034722,0,1
1.0016,0,0,4.4125e-05,0,0,0.038041,0.069444,0,1
1.0016,0,0,4.4125e-05,0,0,0.038041,0.069444,0,1
1.0037,0,0,0.00028761,0,0,0.035557,0.10417,0,1
1.0037,0,0,0.00028761,0,0,0.035557,0.10417,0,1
1.0037,0,0,0.00028761,0,0,0.035557,0.10417,0,1
1.0061,0,0,0.00060912,0,0,0.034059,0.13889,0,1
1.0061,0,0,0.00060912,0,0,0.034059,0.13889,0,1
1.0098,0,0,0.0012278,0,0,0.029526,0.17361,0,1
1.0098,0,0,0.0012278,0,0,0.029526,0.17361,0,1
1.0139,0,0,0.0019717,0,0,0.025257,0.20833,0,1
1.0139,0,0,0.0019717,0,0,0.025257,0.20833,0,1
1.0139,0,0,0.0019717,0,0,0.025257,0.20833,0,1
1.019,0,0,0.0031192,0,0,0.020354,0.24306,0,1
1.019,0,0,0.0031192,0,0,0.020354,0.24306,0,1
1.019,0,0,0.0031192,0,0,0.020354,0.24306,0,1
1.0245,0,0,0.0045531,0,0,0.014705,0.27778,0,1
1.0245,0,0,0.0045531,0,0,0.014705,0.27778,0,1
1.0312,0,0,0.0068459,0,0,0.0074342,0.3125,0,1
1.0312,0,0,0.0068459,0,0,0.0074342,0.3125,0,1
1.0382,0,0,0.0095684,0,0,3.7166e-05,0.34722,0,1
1.0382,0,0,0.0095684,0,0,3.7166e-05,0.34722,0,1
1.0457,0,0,0.013391,0,0,-0.0083786,0.38194,0,1
1.0457,0,0,0.013391,0,0,-0.0083786,0.38194,0,1
1.0534,0,0,0.017824,0,0,-0.017021,0.41667,0,1
1.0534,0,0,0.017824,0,0,-0.017021,0.41667,0,1
1.0605,0,0,0.023842,0,0,-0.025542,0.45139,0,1
1.0605,0,0,0.023842,0,0,-0.025542,0.45139,0,1
1.0673,0,0,0.030178,0,0,-0.033416,0.48611,0,1
1.0673,0,0,0.030178,0,0,-0.033416,0.48611,0,1
1.0673,0,0,0.030178,0,0,-0.033416,0.48611,0,1
1.073,0,0,0.037871,0,0,-0.040422,0.52083,0,1
1.073,0,0,0.037871,0,0,-0.040422,0.52083,0,1
1.0777,0,0,0.047514,0,0,-0.048229,0.55556,0,1
1.0777,0,0,0.047514,0,0,-0.048229,0.55556,0,1
1.0806,0,0,0.054935,0,0,-0.052545,0.59028,0,1
1.0806,0,0,0.054935,0,0,-0.052545,0.59028,0,1
1.0819,0,0,0.063315,0,0,-0.056405,0.625,0,1
1.0819,0,0,0.063315,0,0,-0.056405,0.625,0,1
1.0819,0,0,0.063315,0,0,-0.056405,0.625,0,1
1.0813,0,0,0.073543,0,0,-0.058016,0.65972,0,1
1.0813,0,0,0.073543,0,0,-0.058016,0.65972,0,1
1.0783,0,0,0.076975,0,0,-0.05752,0.69444,0,1
1.0783,0,0,0.076975,0,0,-0.05752,0.69444,0,1
1.0745,0,0,0.078345,0,0,-0.056113,0.72917,0,1
1.0745,0,0,0.078345,0,0,-0.056113,0.72917,0,1
1.0745,0,0,0.078345,0,0,-0.056113,0.72917,0,1
1.07,0,0,0.068735,0,0,-0.053956,0.76389,0,1
1.07,0,0,0.068735,0,0,-0.053956,0.76389,0,1
1.0647,0,0,0.055462,0,0,-0.049907,0.79861,0,1
1.0647,0,0,0.055462,0,0,-0.049907,0.79861,0,1
1.0589,0,0,0.049243,0,0,-0.046367,0.83333,0,1
1.0589,0,0,0.049243,0,0,-0.046367,0.83333,0,1
1.053,0,0,0.04593,0,0,-0.041414,0.86806,0,1
1.053,0,0,0.04593,0,0,-0.041414,0.86806,0,1
1.0468,0,0,0.048436,0,0,-0.036395,0.90278,0,1
1.0468,0,0,0.048436,0,0,-0.036395,0.90278,0,1
1.0407,0,0,0.047729,0,0,-0.032035,0.9375,0,1
1.0407,0,0,0.047729,0,0,-0.032035,0.9375,0,1
1.0351,0,0,0.045851,0,0,-0.026975,0.97222,0,1
1.0351,0,0,0.045851,0,0,-0.026975,0.97222,0,1
1.0297,0,0,0.042138,0,0,-0.023682,1.0069,0,1
1.0297,0,0,0.042138,0,0,-0.023682,1.0069,0,1
1.0249,0,0,0.038147,0,0,-0.019631,1.0417,0,1
1.0249,0,0,0.038147,0,0,-0.019631,1.0417,0,1
1.0206,0,0,0.0331,0,0,-0.016519,1.0764,0,1
1.0206,0,0,0.0331,0,0,-0.016519,1.0764,0,1
1.0168,0,0,0.027988,0,0,-0.01346,1.1111,0,1
1.0168,0,0,0.027988,0,0,-0.01346,1.1111,0,1
1.0138,0,0,0.023266,0,0,-0.011462,1.1458,0,1
1.0138,0,0,0.023266,0,0,-0.011462,1.1458,0,1
1.0111,0,0,0.019057,0,0,-0.0094937,1.1806,0,1
1.0111,0,0,0.019057,0,0,-0.0094937,1.1806,0,1
1.0089,0,0,0.015027,0,0,-0.0078001,1.2153,0,1
1.0089,0,0,0.015027,0,0,-0.0078001,1.2153,0,1
1.0089,0,0,0.015027,0,0,-0.0078001,1.2153,0,1
1.0071,0,0,0.011797,0,0,-0.0062994,1.25,0,1
1.0071,0,0,0.011797,0,0,-0.0062994,1.25,0,1
1.0057,0,0,0.0090895,0,0,-0.0050166,1.2847,0,1
1.0057,0,0,0.0090895,0,0,-0.0050166,1.2847,0,1
1.0045,0,0,0.0068346,0,0,-0.0043737,1.3194,0,1
1.0045,0,0,0.0068346,0,0,-0.0043737,1.3194,0,1
1.0035,0,0,0.0048834,0,0,-0.0034943,1.3542,0,1
1.0035,0,0,0.0048834,0,0,-0.0034943,1.3542,0,1
1.0035,0,0,0.0048834,0,0,-0.0034943,1.3542,0,1
1.0027,0,0,0.0034185,0,0,-0.0027988,1.3889,0,1
1.0027,0,0,0.0034185,0,0,-0.0027988,1.3889,0,1
1.0021,0,0,0.0023696,0,0,-0.0023048,1.4236,0,1
1.0021,0,0,0.0023696,0,0,-0.0023048,1.4236,0,1
1.0016,0,0,0.0015843,0,0,-0.0018404,1.4583,0,1
1.0016,0,0,0.0015843,0,0,-0.0018404,1.4583,0,1
1.0012,0,0,0.00095147,0,0,-0.0015308,1.4931,0,1
1.0012,0,0,0.00095147,0,0,-0.0015308,1.4931,0,1
1.0012,0,0,0.00095147,0,0,-0.0015308,1.4931,0,1
1.0009,0,0,0.00047249,0,0,-0.001205,1.5278,0,1
1.0009,0,0,0.00047249,0,0,-0.001205,1.5278,0,1
1.0007,0,0,0.00018131,0,0,-0.0010127,1.5625,0,1
1.0007,0,0,0.00018131,0,0,-0.0010127,1.5625,0,1
1.0005,0,0,-6.3641e-05,0,0,-0.00083046,1.5972,0,1
1.0005,0,0,-6.3641e-05,0,0,-0.00083046,1.5972,0,1
1.0004,0,0,-0.0001865,0,0,-0.00065574,1.6319,0,1
1.0004,0,0,-0.0001865,0,0,-0.00065574,1.6319,0,1
1.0002,0,0,-0.00031426,0,0,-0.00054288,1.6667,0,1
1.0002,0,0,-0.00031426,0,0,-0.00054288,1.6667,0,1
1.0002,0,0,-0.00031426,0,0,-0.00054288,1.6667,0,1
1.0002,0,0,-0.00037235,0,0,-0.00044514,1.7014,0,1
1.0002,0,0,-0.00037235,0,0,-0.00044514,1.7014,0,1
1.0002,0,0,-0.00037235,0,0,-0.00044514,1.7014,0,1
1.0001,0,0,-0.00041285,0,0,-0.00038087,1.7361,0,1
1.0001,0,0,-0.00041285,0,0,-0.00038087,1.7361,0,1
1,0,0,-0.00043639,0,0,-0.00030032,1.7708,0,1
1,0,0,-0.00043639,0,0,-0.00030032,1.7708,0,1
1,0,0,-0.0004514,0,0,-0.00024973,1.8056,0,1
1,0,0,-0.0004514,0,0,-0.00024973,1.8056,0,1
0.99997,0,0,-0.00044745,0,0,-0.00020177,1.8403,0,1
0.99997,0,0,-0.00044745,0,0,-0.00020177,1.8403,0,1
0.99995,0,0,-0.00043802,0,0,-0.00016668,1.875,0,1
0.99995,0,0,-0.00043802,0,0,-0.00016668,1.875,0,1
0.99994,0,0,-0.0004162,0,0,-0.00013607,1.9097,0,1
0.99994,0,0,-0.0004162,0,0,-0.00013607,1.9097,0,1
0.99993,0,0,-0.00039643,0,0,-0.00011443,1.9444,0,1
0.99993,0,0,-0.00039643,0,0,-0.00011443,1.9444,0,1
0.99993,0,0,-0.00038045,0,0,-9.0781e-05,1.9792,0,1
0.99993,0,0,-0.00038045,0,0,-9.0781e-05,1.9792,0,1
0.99992,0,0,-0.00035127,0,0,-7.9915e-05,2.0139,0,1
0.99992,0,0,-0.00035127,0,0,-7.9915e-05,2.0139,0,1
0.99992,0,0,-0.00032747,0,0,-6.2033e-05,2.0486,0,1
0.99992,0,0,-0.00032747,0,0,-6.2033e-05,2.0486,0,1
0.99992,0,0,-0.00030594,0,0,-5.7534e-05,2.0833,0,1
0.99992,0,0,-0.00030594,0,0,-5.7534e-05,2.0833,0,1
0.99992,0,0,-0.00030594,0,0,-5.7534e-05,2.0833,0,1
0.99992,0,0,-0.00027873,0,0,-4.6374e-05,2.1181,0,1
0.99992,0,0,-0.00027873,0,0,-4.6374e-05,2.1181,0,1
0.99993,0,0,-0.00025437,0,0,-3.8451e-05,2.1528,0,1
0.99993,0,0,-0.00025437,0,0,-3.8451e-05,2.1528,0,1
0.99993,0,0,-0.00023561,0,0,-3.2941e-05,2.1875,0,1
0.99993,0,0,-0.00023561,0,0,-3.2941e-05,2.1875,0,1
0.99993,0,0,-0.00023561,0,0,-3.2941e-05,2.1875,0,1
0.99993,0,0,-0.00021527,0,0,-2.6019e-05,2.2222,0,1
0.99993,0,0,-0.00021527,0,0,-2.6019e-05,2.2222,0,1
0.99993,0,0,-0.00019754,0,0,-2.2607e-05,2.2569,0,1
0.99993,0,0,-0.00019754,0,0,-2.2607e-05,2.2569,0,1
0.99993,0,0,-0.00019754,0,0,-2.2607e-05,2.2569,0,1
0.99994,0,0,-0.0001799,0,0,-1.8671e-05,2.2917,0,1
0.99994,0,0,-0.0001799,0,0,-1.8671e-05,2.2917,0,1
0.99994,0,0,-0.00016133,0,0,-1.3371e-05,2.3264,0,1
0.99994,0,0,-0.00016133,0,0,-1.3371e-05,2.3264,0,1
0.99994,0,0,-0.00014885,0,0,-1.1862e-05,2.3611,0,1
0.99994,0,0,-0.00014885,0,0,-1.1862e-05,2.3611,0,1
0.99994,0,0,-0.00014885,0,0,-1.1862e-05,2.3611,0,1
0.99995,0,0,-0.00013337,0,0,-9.2866e-06,2.3958,0,1
0.99995,0,0,-0.00013337,0,0,-9.2866e-06,2.3958,0,1
0.99995,0,0,-0.00012027,0,0,-5.421e-06,2.4306,0,1
