"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.031801,0,0,1
1,0,0,0,0,0,0.031801,0,0,1
1,0,0,0,0,0,0.031801,0,0,1
1,0,0,0,0,0,0.03747,0,1,1
1,0,0,0,0,0,0.03747,0,1,1
1,0,0,0,0,0,0.03747,0,1,1
0.99985,0,0,-0.00033255,0,0,-3.2752e-06,2.5,0,1
0.99985,0,0,-0.00033255,0,0,-3.2752e-06,2.5,0,1
0.99985,0,0,-0.00033255,0,0,-3.2752e-06,2.5,0,1
1.0001,0,0,0.00029817,0,0,5.5429e-06,2.5,1,1
1.0001,0,0,0.00029817,0,0,5.5429e-06,2.5,1,1
1.0001,0,0,0.00029817,0,0,5.5429e-06,2.5,1,1
0,0,0,0,0,0,-0.26448,0.55,0.5,1
0,0,0,0,0,0,-0.26448,0.55,0.5,1
0,0,0,0,0,0,-0.26448,0.55,0.5,1
1,0,0,0,0,0,0.032894,0,0.034483,1
1,0,0,0,0,0,0.032894,0,0.034483,1
1,0,0,0,0,0,0.033952,0,0.068966,1
1,0,0,0,0,0,0.033952,0,0.068966,1
1,0,0,0,0,0,0.034084,0,0.10345,1
1,0,0,0,0,0,0.034084,0,0.10345,1
1,0,0,0,0,0,0.038019,0,0.13793,1
1,0,0,0,0,0,0.038019,0,0.13793,1
1,0,0,0,0,0,0.04157,0,0.17241,1
1,0,0,0,0,0,0.04157,0,0.17241,1
1,0,0,0,0,0,0.045827,0,0.2069,1
1,0,0,0,0,0,0.045827,0,0.2069,1
1,0,0,0,0,0,0.050012,0,0.24138,1
1,0,0,0,0,0,0.050012,0,0.24138,1
1,0,0,0,0,0,0.054549,0,0.27586,1
1,0,0,0,0,0,0.054549,0,0.27586,1
1,0,0,0,0,0,0.059601,0,0.31034,1
1,0,0,0,0,0,0.059601,0,0.31034,1
1,0,0,0,0,0,0.059601,0,0.31034,1
1,0,0,0,0,0,0.064192,0,0.34483,1
1,0,0,0,0,0,0.064192,0,0.34483,1
1,0,0,0,0,0,0.068833,0,0.37931,1
1,0,0,0,0,0,0.068833,0,0.37931,1
1,0,0,0,0,0,0.068833,0,0.37931,1
1,0,0,0,0,0,0.072615,0,0.41379,1
1,0,0,0,0,0,0.072615,0,0.41379,1
1,0,0,0,0,0,0.074984,0,0.44828,1
1,0,0,0,0,0,0.074984,0,0.44828,1
1,0,0,0,0,0,0.074984,0,0.44828,1
1,0,0,0,0,0,0.077174,0,0.48276,1
1,0,0,0,0,0,0.077174,0,0.48276,1
1,0,0,0,0,0,0.077174,0,0.48276,1
1,0,0,0,0,0,0.077191,0,0.51724,1
1,0,0,0,0,0,0.077191,0,0.51724,1
1,0,0,0,0,0,0.075632,0,0.55172,1
1,0,0,0,0,0,0.075632,0,0.55172,1
1,0,0,0,0,0,0.075632,0,0.55172,1
1,0,0,0,0,0,0.074724,0,0.58621,1
1,0,0,0,0,0,0.074724,0,0.58621,1
1,0,0,0,0,0,0.070925,0,0.62069,1
1,0,0,0,0,0,0.070925,0,0.62069,1
1,0,0,0,0,0,0.067737,0,0.65517,1
1,0,0,0,0,0,0.067737,0,0.65517,1
1,0,0,0,0,0,0.063127,0,0.68966,1
1,0,0,0,0,0,0.063127,0,0.68966,1
1,0,0,0,0,0,0.059465,0,0.72414,1
1,0,0,0,0,0,0.059465,0,0.72414,1
1,0,0,0,0,0,0.054511,0,0.75862,1
1,0,0,0,0,0,0.054511,0,0.75862,1
1,0,0,0,0,0,0.050672,0,0.7931,1
1,0,0,0,0,0,0.050672,0,0.7931,1
1,0,0,0,0,0,0.050672,0,0.7931,1
1,0,0,0,0,0,0.046639,0,0.82759,1
1,0,0,0,0,0,0.046639,0,0.82759,1
1,0,0,0,0,0,0.043541,0,0.86207,1
1,0,0,0,0,0,0.043541,0,0.86207,1
1,0,0,0,0,0,0.043541,0,0.86207,1
1,0,0,0,0,0,0.040978,0,0.89655,1
1,0,0,0,0,0,0.040978,0,0.89655,1
1,0,0,0,0,0,0.040978,0,0.89655,1
1,0,0,0,0,0,0.039118,0,0.93103,1
1,0,0,0,0,0,0.039118,0,0.93103,1
1,0,0,0,0,0,0.038099,0,0.96552,1
1,0,0,0,0,0,0.038099,0,0.96552,1
1,0,0,0,0,0,0.038099,0,0.96552,1
1.0007,0,0,2.0338e-05,0,0,0.031589,0.034722,0,1
1.0007,0,0,2.0338e-05,0,0,0.031589,0.034722,0,1
1.0018,0,0,9.1017e-05,0,0,0.030681,0.069444,0,1
1.0018,0,0,9.1017e-05,0,0,0.030681,0.069444,0,1
1.0042,0,0,0.00010126,0,0,0.027793,0.10417,0,1
1.0042,0,0,0.00010126,0,0,0.027793,0.10417,0,1
1.0042,0,0,0.00010126,0,0,0.027793,0.10417,0,1
1.0069,0,0,0.00040213,0,0,0.026151,0.13889,0,1
1.0069,0,0,0.00040213,0,0,0.026151,0.13889,0,1
1.0111,0,0,0.00080579,0,0,0.02102,0.17361,0,1
1.0111,0,0,0.00080579,0,0,0.02102,0.17361,0,1
1.0158,0,0,0.0017338,0,0,0.01618,0.20833,0,1
1.0158,0,0,0.0017338,0,0,0.01618,0.20833,0,1
1.0158,0,0,0.0017338,0,0,0.01618,0.20833,0,1
1.0215,0,0,0.0030714,0,0,0.010541,0.24306,0,1
1.0215,0,0,0.0030714,0,0,0.010541,0.24306,0,1
1.0215,0,0,0.0030714,0,0,0.010541,0.24306,0,1
1.0279,0,0,0.0044209,0,0,0.0042392,0.27778,0,1
1.0279,0,0,0.0044209,0,0,0.0042392,0.27778,0,1
1.0355,0,0,0.0067598,0,0,-0.0042429,0.3125,0,1
1.0355,0,0,0.0067598,0,0,-0.0042429,0.3125,0,1
1.0437,0,0,0.0098791,0,0,-0.01265,0.34722,0,1
1.0437,0,0,0.0098791,0,0,-0.01265,0.34722,0,1
1.0523,0,0,0.013044,0,0,-0.022536,0.38194,0,1
1.0523,0,0,0.013044,0,0,-0.022536,0.38194,0,1
1.0615,0,0,0.017135,0,0,-0.03261,0.41667,0,1
1.0615,0,0,0.017135,0,0,-0.03261,0.41667,0,1
1.0702,0,0,0.021158,0,0,-0.042902,0.45139,0,1
1.0702,0,0,0.021158,0,0,-0.042902,0.45139,0,1
1.0788,0,0,0.026819,0,0,-0.052671,0.48611,0,1
1.0788,0,0,0.026819,0,0,-0.052671,0.48611,0,1
1.0788,0,0,0.026819,0,0,-0.052671,0.48611,0,1
1.0864,0,0,0.031407,0,0,-0.061571,0.52083,0,1
1.0864,0,0,0.031407,0,0,-0.061571,0.52083,0,1
1.0932,0,0,0.035814,0,0,-0.071401,0.55556,0,1
