"u:0","u:1","u:2","acc:0","acc:1","acc:2","p","Points:0","Points:1","Points:2"
1,0,0,0,0,0,0.035372,0,0,1
1,0,0,0,0,0,0.035372,0,0,1
1,0,0,0,0,0,0.035372,0,0,1
1,0,0,0,0,0,0.038475,0,1,1
1,0,0,0,0,0,0.038475,0,1,1
1,0,0,0,0,0,0.038475,0,1,1
0.99793,0,0,-0.00561,0,0,-2.5892e-05,2.5,0,1
0.99793,0,0,-0.00561,0,0,-2.5892e-05,2.5,0,1
0.99793,0,0,-0.00561,0,0,-2.5892e-05,2.5,0,1
1.0003,0,0,-0.00072312,0,0,1.7547e-05,2.5,1,1
1.0003,0,0,-0.00072312,0,0,1.7547e-05,2.5,1,1
1.0003,0,0,-0.00072312,0,0,1.7547e-05,2.5,1,1
0,0,0,0,0,0,-0.34526,0.55,0.5,1
0,0,0,0,0,0,-0.34526,0.55,0.5,1
0,0,0,0,0,0,-0.34526,0.55,0.5,1
1,0,0,0,0,0,0.0364,0,0.034483,1
1,0,0,0,0,0,0.0364,0,0.034483,1
1,0,0,0,0,0,0.037245,0,0.068966,1
1,0,0,0,0,0,0.037245,0,0.068966,1
1,0,0,0,0,0,0.037298,0,0.10345,1
1,0,0,0,0,0,0.037298,0,0.10345,1
1,0,0,0,0,0,0.040881,0,0.13793,1
1,0,0,0,0,0,0.040881,0,0.13793,1
1,0,0,0,0,0,0.043951,0,0.17241,1
1,0,0,0,0,0,0.043951,0,0.17241,1
1,0,0,0,0,0,0.047666,0,0.2069,1
1,0,0,0,0,0,0.047666,0,0.2069,1
1,0,0,0,0,0,0.051362,0,0.24138,1
1,0,0,0,0,0,0.051362,0,0.24138,1
1,0,0,0,0,0,0.055251,0,0.27586,1
1,0,0,0,0,0,0.055251,0,0.27586,1
1,0,0,0,0,0,0.059884,0,0.31034,1
1,0,0,0,0,0,0.059884,0,0.31034,1
1,0,0,0,0,0,0.059884,0,0.31034,1
1,0,0,0,0,0,0.063803,0,0.34483,1
1,0,0,0,0,0,0.063803,0,0.34483,1
1,0,0,0,0,0,0.067859,0,0.37931,1
1,0,0,0,0,0,0.067859,0,0.37931,1
1,0,0,0,0,0,0.067859,0,0.37931,1
1,0,0,0,0,0,0.07116,0,0.41379,1
1,0,0,0,0,0,0.07116,0,0.41379,1
1,0,0,0,0,0,0.073071,0,0.44828,1
1,0,0,0,0,0,0.073071,0,0.44828,1
1,0,0,0,0,0,0.073071,0,0.44828,1
1,0,0,0,0,0,0.074971,0,0.48276,1
1,0,0,0,0,0,0.074971,0,0.48276,1
1,0,0,0,0,0,0.074971,0,0.48276,1
1,0,0,0,0,0,0.074831,0,0.51724,1
1,0,0,0,0,0,0.074831,0,0.51724,1
1,0,0,0,0,0,0.073232,0,0.55172,1
1,0,0,0,0,0,0.073232,0,0.55172,1
1,0,0,0,0,0,0.073232,0,0.55172,1
1,0,0,0,0,0,0.072396,0,0.58621,1
1,0,0,0,0,0,0.072396,0,0.58621,1
1,0,0,0,0,0,0.068687,0,0.62069,1
1,0,0,0,0,0,0.068687,0,0.62069,1
1,0,0,0,0,0,0.065791,0,0.65517,1
1,0,0,0,0,0,0.065791,0,0.65517,1
1,0,0,0,0,0,0.061496,0,0.68966,1
1,0,0,0,0,0,0.061496,0,0.68966,1
1,0,0,0,0,0,0.058161,0,0.72414,1
1,0,0,0,0,0,0.058161,0,0.72414,1
1,0,0,0,0,0,0.053695,0,0.75862,1
1,0,0,0,0,0,0.053695,0,0.75862,1
1,0,0,0,0,0,0.050136,0,0.7931,1
1,0,0,0,0,0,0.050136,0,0.7931,1
1,0,0,0,0,0,0.050136,0,0.7931,1
1,0,0,0,0,0,0.046661,0,0.82759,1
1,0,0,0,0,0,0.046661,0,0.82759,1
1,0,0,0,0,0,0.043833,0,0.86207,1
1,0,0,0,0,0,0.043833,0,0.86207,1
1,0,0,0,0,0,0.043833,0,0.86207,1
1,0,0,0,0,0,0.041544,0,0.89655,1
1,0,0,0,0,0,0.041544,0,0.89655,1
1,0,0,0,0,0,0.041544,0,0.89655,1
1,0,0,0,0,0,0.040008,0,0.93103,1
1,0,0,0,0,0,0.040008,0,0.93103,1
1,0,0,0,0,0,0.039078,0,0.96552,1
